a,b,count_a,count_b,succ_cos,pred_cos,score
r,cthol,196,55,0.3609618704866505,0.186112240775419,0.30850698157328105
tol,ckhy,42,38,0.30961395513936146,0.3058581783206945,0.3084872220937614
cthy,shckhy,100,55,0.280030863907686,0.37464323420911183,0.30841457499811376
dor,chos,63,42,0.3241197957702734,0.2713602101199872,0.3082919200751875
shody,ches,50,44,0.31414934751793555,0.2945941518185897,0.30828278880813176
dam,sol,59,63,0.2929638451576173,0.3440118542203973,0.3082782478764513
sal,ches,48,44,0.2859727437779263,0.35975554288003875,0.30810758350856005
shody,r,50,196,0.323322172003676,0.2714564300992759,0.307762449432356
qo,dor,51,63,0.32734660087046763,0.2618303029194324,0.30769171148515706
cthol,oly,55,65,0.29473866704797635,0.33759063108925036,0.3075942562603585
chal,aly,59,39,0.30874889821896,0.30464400138500247,0.3075174291687727
dair,shcthy,93,30,0.3058149399353262,0.31147666853036593,0.3075134585138381
char,sol,79,63,0.29555755532084105,0.33540310872207746,0.30751122134121195
oky,lol,103,35,0.30703123819035577,0.3085197806998365,0.3074778009432
shody,sal,50,48,0.3237659610491706,0.26900347432386856,0.30733721503157996
dair,sal,93,48,0.30848753099316417,0.3031483284047868,0.3068857702166509
sheo,qol,46,147,0.3571412619718371,0.18824165225700973,0.30647137905738886
cthor,chos,45,42,0.31563058060930477,0.28494380252634915,0.3064245471844181
oty,qol,114,147,0.3275618492296704,0.25690887437927645,0.3063659567745522
tol,shcthy,42,30,0.32593501215961856,0.25998142027431254,0.3061489345940267
qo,oly,51,65,0.31051867186111043,0.29481574767258284,0.30580779460455215
sy,am,40,115,0.27352716859443316,0.38066934190931917,0.3056698205888989
cthor,sal,45,48,0.3440575978909852,0.21608313303036264,0.30566525843279846
cthy,r,100,196,0.30195802106993636,0.3139952773770604,0.30556919796207355
ar,kchy,449,36,0.37774164284660405,0.13627121607767698,0.3053005148159259
am,dair,115,93,0.30193911336452545,0.3128883164567945,0.30522387429220615
sy,kal,40,30,0.27467069204965844,0.3763402090565233,0.3051715471517179
shody,air,50,95,0.35441023309874164,0.19006690809624016,0.3051072355979912
shcthy,aly,30,39,0.33719832014741913,0.22913134203150498,0.3047782267126449
r,aly,196,39,0.309132028023865,0.29277660246769743,0.30422540035701473
cheo,aly,75,39,0.23940737556071282,0.4554064712573357,0.30420710426969966
cthy,o,100,114,0.3037868734380424,0.3049572113054736,0.30413797479827176
cthol,kal,55,30,0.3323953109645388,0.23816163768063325,0.3041252089793671
lol,ody,35,38,0.3534946429027201,0.18881714858148996,0.30409139460635104
dam,shedy,59,255,0.2684026352688985,0.38666374759158123,0.30388096896570327
l,aly,156,39,0.3443132808794595,0.2084131938112145,0.30354325475898597
sho,shedy,118,255,0.2599914774997612,0.40437813687289514,0.3033074753117013
shody,am,50,115,0.28652980064898187,0.3423361312124393,0.30327169981801905
dam,shor,59,91,0.28253758809719953,0.3515357389165011,0.30323703334299
shor,air,91,95,0.31421693123663036,0.2772922204848894,0.30313951801110806
chl,aly,33,39,0.2286626015898832,0.4765398677140269,0.30302578142712633
shar,o,34,114,0.30522210552764434,0.2976279144820379,0.30294384821396236
r,kol,196,35,0.28515864693754367,0.3442991425545487,0.30290079562264516
chos,shcthy,42,30,0.26093757573581505,0.3995004293950528,0.3025064318335864
cthy,kar,100,58,0.2946688360594551,0.3206515118312207,0.30246363879098476
ar,kol,449,35,0.35252941619360006,0.1845022007512872,0.3021212515609062
lor,aly,38,39,0.32776349393875964,0.24202428907450527,0.3020417324794833
or,kol,390,35,0.2898326692946745,0.3297936601751031,0.3018209665588031
ches,shcthy,44,30,0.2815428336762443,0.3491076435556672,0.30181227664007115
am,cheo,115,75,0.23946040894667012,0.4465314464605695,0.30158172020083995
shckhy,air,55,95,0.3574725502801882,0.1709188562809716,0.3015064420804232
shar,shckhy,34,55,0.2657066217587098,0.3847971570673493,0.30143378235130164
sal,lor,48,38,0.27708752924475055,0.357517710896289,0.3012165837402121
or,dam,390,59,0.2302786586483321,0.46657943887799624,0.30116889271723135
d,am,53,115,0.28262704891869045,0.34442938648868077,0.30116775018968756
shody,d,50,53,0.29594129971365624,0.3131692428555514,0.3011096826562248
qoty,kar,84,58,0.28774287144893285,0.3321501057942946,0.30106504175254134
chody,air,80,95,0.32724214016635084,0.23987375198509125,0.30103162371197295
dor,shcthy,63,30,0.30879044909195275,0.2825587541402397,0.3009209406064388
sy,l,40,156,0.3240258153841841,0.24699362886506127,0.30091615942844724
kol,sal,35,48,0.3325869767805078,0.22692581263127037,0.30088862753573653
sar,chedy,77,341,0.289841307809852,0.3257015711950461,0.3005993868254102
am,sor,115,43,0.32244108604248,0.24934123732663838,0.3005111314277275
cthol,lol,55,35,0.3647891777289972,0.15020421467358114,0.3004136888123724
kal,chl,30,33,0.26841419770084635,0.37506431695442194,0.300409233476919
sol,shcthy,63,30,0.2862358512361542,0.33292102861658784,0.3002414044502843
sal,chos,48,42,0.2519649750160992,0.41272589836126133,0.30019325201964786
ain,oty,149,114,0.332706285308133,0.2241776514851461,0.3001476951612369
chedy,aly,341,39,0.2946303607801171,0.31129192558264457,0.29962883022087533
cthor,key,45,33,0.363939441360089,0.14937913640817463,0.29957134987451467
tol,shedy,42,255,0.2966391039139483,0.30607727416259556,0.29947055498854247
tol,sal,42,48,0.2795600422448767,0.3455627124272789,0.29936084329959733
dam,chl,59,33,0.2741579866172354,0.35787263102548883,0.2992723799397114
ody,sar,38,77,0.24452972645697454,0.4266664761582487,0.29917075136735677
char,kchy,79,36,0.34739413249916773,0.1865402551437067,0.2991379692925294
lol,daly,35,33,0.2963884582385092,0.30406056993414854,0.29869009174720096
sho,aly,118,39,0.30801794636883095,0.2767955215570182,0.2986512189252871
ckhey,chdy,32,108,0.3293712992964199,0.22680185946664125,0.2986004673474863
d,kal,53,30,0.2671566973138278,0.36835917054239564,0.29751743928239816
lol,air,35,95,0.352801882578018,0.1677353866030051,0.2972819337855141
kar,shcthy,58,30,0.2913024633387329,0.311231247500525,0.29728109858727053
sho,lor,118,38,0.3193824294724583,0.24542783910115604,0.2971960523610676
chol,lor,367,38,0.332260395866261,0.2151022764784078,0.297112960049905
ckhey,qol,32,147,0.30066754811656526,0.2885977588699855,0.2970466113425913
ckhy,aly,38,39,0.31404584815832925,0.25690813732655726,0.29690453490879765
daly,shedy,33,255,0.28319914451331635,0.32800006832911804,0.29663942165805685
cthor,shckhy,45,55,0.2488856120399858,0.40782872375406287,0.2965685455542089
chor,sal,215,48,0.25504942220627075,0.39275942653990387,0.29636242350636066
sal,daly,48,33,0.2980331727896923,0.2924586144042273,0.29636080527405284
chcthy,aly,84,39,0.2996614899299015,0.28745999044971693,0.2960010400858461
kol,chl,35,33,0.2991794171641243,0.28733325827408374,0.2956255694971121
chor,shedy,215,255,0.20987224920479516,0.495338168848751,0.2955120250979819
shor,l,91,156,0.3392427360720746,0.19249023433204687,0.29521698555006626
qo,chl,51,33,0.3041093516182034,0.2743627647590266,0.2951853755604503
d,qol,53,147,0.35997686813488644,0.14400157392970914,0.29518427987333323
char,tol,79,42,0.30651072153061104,0.26797915133201966,0.2949512504710336
chol,aly,367,39,0.29989871897980214,0.28294042878090375,0.2948112319201326
kchy,qol,36,147,0.3311140673480191,0.20917019697172068,0.29453090623512956
sho,shcthy,118,30,0.2990984800348376,0.28362340781969725,0.2944559583702955
ckhey,char,32,79,0.29071253829623356,0.30306200235046654,0.2944173775125034
d,tol,53,42,0.3267569220127002,0.2187974872468418,0.29436909158294267
or,kchy,390,36,0.3320525642393862,0.20634000458299678,0.29433879634246934
cthy,d,100,53,0.3014231867745449,0.2774233465358455,0.29422323470293504
shar,ain,34,149,0.33538524594585806,0.19787757539749182,0.29413294478134816
cthy,l,100,156,0.33649871345451526,0.19423293476856698,0.29381897984873073
ain,daly,149,33,0.28662154843494225,0.3094028201311444,0.2934559299438029
shar,air,34,95,0.33053488464736575,0.20660221475319993,0.29335508367911595
s,shedy,328,255,0.19946294069323506,0.5120598930092987,0.2932420263880541
shor,qol,91,147,0.3446026542371574,0.17328350249192565,0.29320690871358784
shcthy,key,30,33,0.31822691696254796,0.2346674398791821,0.2931590738375382
sho,ain,118,149,0.3325539622883331,0.20092611262544652,0.29306560738946713
char,shor,79,91,0.27491047834778165,0.33438838429236356,0.2927538501311562
s,am,328,115,0.25275551854162914,0.38595245822932295,0.2927146004479373
kar,shckhy,58,55,0.32680824983222184,0.21289190142339567,0.29263334530957397
chdy,sar,108,77,0.2693581871956449,0.34619481837937344,0.2924091765507635
lol,shor,35,91,0.3088611981080018,0.25295595903761653,0.2920896263868862
kol,d,35,53,0.31097916806964243,0.24747744982781708,0.2919286525970948
she,lol,41,35,0.2877019344476209,0.29754498629270254,0.2906548500011454
am,o,115,114,0.1877458218851396,0.5305482838361476,0.29058656047044196
sho,qol,118,147,0.35703099531855853,0.135356554431499,0.2905286630524406
ckhey,kar,32,58,0.32155984714220426,0.21709709242867267,0.29022102072814476
sal,l,48,156,0.3214347323969579,0.21731978681236838,0.290200248721581
chy,qol,197,147,0.3278219294949331,0.20231880738710137,0.2901709928625836
shor,shedy,91,255,0.29208205300422363,0.28451951429484534,0.2898132913914101
am,lor,115,38,0.28305291818878175,0.3054046741438785,0.2897584449753108
cthy,sal,100,48,0.3140076211787702,0.2326374555635341,0.2895965714941994
or,shckhy,390,55,0.24573648170782866,0.391550947739633,0.2894808215173699
shor,ches,91,44,0.2998648105810133,0.26446496514928214,0.28924485695149393
or,sal,390,48,0.24761588027786577,0.38587434612488475,0.28909342003197147
dam,sor,59,43,0.28876103703224304,0.2897671730497771,0.28906287783750323
tol,am,42,115,0.3211504773426945,0.2139146745918302,0.2889797365174352
cthy,ches,100,44,0.2747053201172495,0.32190571239298144,0.2888654377999691
cthol,chedy,55,341,0.30294345489542723,0.2556994282500867,0.28877024690182507
or,cthy,390,100,0.26549169639882336,0.34307329209595655,0.2887661751079633
sheo,shedy,46,255,0.3006627275548392,0.2605469792479439,0.2886280030627706
char,cthor,79,45,0.27030795070880076,0.331286848563084,0.2886016200650857
sy,aly,40,39,0.2992218744656383,0.26288034617549194,0.2883194159785944
cthor,ches,45,44,0.2815513450058588,0.3040280998556857,0.2882943714608069
kchy,ain,36,149,0.3547722402170554,0.1318883251910062,0.28790706570924063
ody,chos,38,42,0.2889761290822036,0.28538432529415914,0.28789858794579026
ckhey,tar,32,43,0.2627628101548096,0.34597588666248136,0.28772673310711117
shor,sar,91,77,0.2921594885593887,0.2769820743832575,0.28760626430654934
chos,chedy,42,341,0.24572787339662475,0.38435860046319675,0.28731709151659635
am,sar,115,77,0.26093986333950964,0.34863164241397787,0.2872473970618501
ar,sal,449,48,0.27974133671343293,0.3043899723782623,0.28713592741288174
ckhy,sar,38,77,0.2789360893347254,0.3055555555555555,0.2869219292009744
kol,chos,35,42,0.2820380374088831,0.2981061494959076,0.28685847103499046
ckhy,shedy,38,255,0.29691033898378455,0.2634035836569341,0.2868583123857294
dam,aly,59,39,0.30496877279641654,0.24425851582545674,0.2867556957051286
am,kar,115,58,0.3023334605997566,0.2503662881538148,0.28674330886597404
sal,ody,48,38,0.251617878072073,0.36862269867724473,0.2867193242536245
ches,shedy,44,255,0.2617016507795642,0.3450457411714187,0.2867048778971205
ckhy,shckhy,38,55,0.26127391118505217,0.3457167656243882,0.28660676751685293
o,chedy,114,341,0.25549412920165687,0.3581962250459223,0.2863047579549365
cthy,char,100,79,0.2676416924937275,0.32932816661372327,0.2861476347297262
ar,cthol,449,55,0.31271316650981595,0.22383273662240172,0.2860490375435917
shol,air,176,95,0.3108146241741418,0.22821553344198647,0.2860348969544952
sy,sal,40,48,0.28158556256119427,0.2948960312417755,0.2855787031653686
kchy,chl,36,33,0.3142332431491134,0.21835343152677034,0.28546929966241047
sal,sheo,48,46,0.26382055350705647,0.3354430379746837,0.2853072988473446
dy,air,204,95,0.31958969369904133,0.20508988338461195,0.2852397506047125
tol,aly,42,39,0.2869720215917757,0.2807175161069358,0.28509566994632374
cthol,lor,55,38,0.33361148223454784,0.1715945434167374,0.2850064005892047
kol,shedy,35,255,0.32241201806971614,0.1973314134947937,0.2848878366972394
sho,air,118,95,0.2906564345335283,0.2707238605967309,0.28467666235248906
dam,sal,59,48,0.28847499333941956,0.2749380522509787,0.2844139110128873
kal,aly,30,39,0.24076421718101165,0.38586886416668487,0.2842956112767136
qoty,lor,84,38,0.293639767756039,0.26159440460784583,0.28402615881158105
sy,chedy,40,341,0.26561960519375655,0.3262811130671326,0.28381805755576933
shor,chos,91,42,0.2501896076992851,0.3621149308600281,0.283767204647508
chy,shckhy,197,55,0.24628981826500615,0.37030425372502085,0.28349414890301056
dam,sar,59,77,0.2752859860231163,0.30123203803835463,0.2830698016276878
d,ain,53,149,0.3326359952825953,0.16736081368045985,0.28305344080195466
d,sheo,53,46,0.27686117356267165,0.2953996867853253,0.28242272752946773
chdy,cthor,108,45,0.31714556147968975,0.20067325270481898,0.2822038688472285
cthor,chedy,45,341,0.29401209351262464,0.25320923156904307,0.28177123492955014
qoty,chl,84,33,0.3081024971182236,0.219910283159217,0.28164483293052156
oty,air,114,95,0.32171698612968713,0.1850365078064296,0.28071284263270985
shody,shedy,50,255,0.3029951172676194,0.22712535127512368,0.28023418746987067
sy,shckhy,40,55,0.2786704957883593,0.28302088303232886,0.2799756119615502
r,qoty,196,84,0.2713948842284935,0.2997926154726429,0.2799142036017383
chdy,cthol,108,55,0.30001720069025095,0.23242619826767205,0.27973989996347726
ar,cthy,449,100,0.3162420974796926,0.19365748434497587,0.2794667135392776
cthol,l,55,156,0.312715040196708,0.2016406888286795,0.2793927347862994
qoty,aly,84,39,0.31206703383169526,0.20272291105872664,0.2792637969998047
chcthy,air,84,95,0.30866938045016284,0.2092864748136766,0.27885450875921697
s,qoty,328,84,0.2547895947016472,0.3346419936720512,0.2787453143927684
d,sol,53,63,0.3079570037399368,0.20778573145475318,0.2779056220543817
qoky,aly,137,39,0.32622733208980537,0.1645816971491555,0.2777336416076104
r,cthor,196,45,0.3039895708501088,0.216382617070562,0.27770748471624473
ain,shcthy,149,30,0.3439539164981083,0.12269200222499752,0.2775753422161751
ody,shedy,38,255,0.2721727814369662,0.2901265089629757,0.27755889969476905
shody,sar,50,77,0.27468252340779037,0.28406573561708476,0.27749748707057864
chos,aly,42,39,0.2564112970341855,0.32629146642941975,0.27737534785275575
ches,aly,44,39,0.29841883878119635,0.2273378141705089,0.2770945313979901
dam,qo,59,51,0.26352313834736485,0.30805512361211185,0.2768827339267889
chl,air,33,95,0.2837144678600385,0.25887804156980104,0.27626353997296726
r,dam,196,59,0.21328213601060983,0.4200416962223758,0.27531000407413964
dor,shckhy,63,55,0.27539681383742337,0.27484046409099655,0.2752299089134953
chdy,d,108,53,0.24945314018682976,0.3352809260656835,0.2752014759504859
chol,shckhy,367,55,0.261584930349122,0.3060704614614101,0.2749305896828084
dam,ody,59,38,0.28066081273180743,0.26095337926030965,0.27474858269035807
shor,lor,91,38,0.2955017027175863,0.22574256523687242,0.27457396147337215
kol,lol,35,35,0.2495813740864135,0.331885347270393,0.2742725660416073
shor,o,91,114,0.25135962731326,0.3276639549116288,0.27425092559277064
kal,cthor,30,45,0.30261718761258893,0.20727120474913896,0.2740133927535539
cthol,sar,55,77,0.2957831138966927,0.22119949915517678,0.2734080294742379
qoty,chos,84,42,0.23500997571679483,0.36188386216217194,0.27307214165040794
ckhey,shedy,32,255,0.311123626654524,0.18404243199558146,0.27299926825684123
kchy,sal,36,48,0.28124026617747205,0.2528860821578173,0.2727340109715756
cthy,shedy,100,255,0.30973655309771037,0.1863279647294811,0.27271397658724156
am,ckhy,115,38,0.24850831627684472,0.32847952435536637,0.2724996787004012
chos,sol,42,63,0.25182954872986185,0.32069712861388977,0.2724898226950702
chl,qol,33,147,0.3103514597116999,0.18372013145551125,0.2723620612348433
sal,chl,48,33,0.2758874070814733,0.26281865967072465,0.2719667828582487
sy,ain,40,149,0.320494837448937,0.15846690344283093,0.27188645724710514
r,sal,196,48,0.2250971808478459,0.3796658360903064,0.27146777742058403
ain,cthor,149,45,0.3385777734874109,0.111512362691566,0.27045815024865744
char,shcthy,79,30,0.2622715978671771,0.2880983383605681,0.27001962001519436
ar,qoty,449,84,0.2847438300004661,0.2351496612062416,0.26986557936219874
kol,shckhy,35,55,0.2755192660028192,0.2561525597582677,0.2697092541294537
shody,qol,50,147,0.3177868239752207,0.1570898788813218,0.269577740447051
r,shckhy,196,55,0.2575510796540285,0.2974020141467197,0.2695063600018358
cthol,shckhy,55,55,0.26230186322943044,0.2860265469718277,0.2694192683521496
cthol,sal,55,48,0.2757159764474178,0.25392972463937513,0.269180100905005
ckhey,ain,32,149,0.3284438383762674,0.12899453635748387,0.2686090477706323
sol,aly,63,39,0.28093983650885507,0.23853957338146498,0.26821975757063804
ckhey,lol,32,35,0.30207399858925404,0.18906259386349167,0.2681705771715253
s,sal,328,48,0.20614287774552936,0.411587295037,0.26777620293297055
shcthy,lor,30,38,0.2619690387048513,0.2807728489615636,0.26761018178186496
qoty,ches,84,44,0.2906733931872108,0.21371478379038894,0.2675858103681642
dam,o,59,114,0.23605268266376123,0.3407341679999679,0.2674571282646232
chol,am,367,115,0.256642091890997,0.2926012448655545,0.26742983778336427
qoty,sar,84,77,0.22352288196992573,0.36723413126052057,0.2666362567571042
ckhy,sal,38,48,0.2541730914082755,0.295012951951324,0.26642504957119
ckhey,lor,32,38,0.2648184545609563,0.26762256388842165,0.2656596873591959
chos,shckhy,42,55,0.23394448735020848,0.3394573021281205,0.26559833178358205
